data,indicador,valor
2020-10-28,pct_sobre_mes,82.8
2020-10-29,pct_sobre_mes,86.3
2020-10-30,pct_sobre_mes,90.6
2020-10-31,pct_sobre_mes,100.0
2020-11-01,pct_sobre_mes,0.7
2020-11-02,pct_sobre_mes,3.3
2020-11-03,pct_sobre_mes,7.0
2020-11-04,pct_sobre_mes,10.2
2020-11-05,pct_sobre_mes,13.4
2020-11-06,pct_sobre_mes,17.2
2020-11-07,pct_sobre_mes,21.2
2020-11-08,pct_sobre_mes,21.9
2020-11-09,pct_sobre_mes,25.0
2020-11-10,pct_sobre_mes,28.3
2020-11-11,pct_sobre_mes,31.4
2020-11-12,pct_sobre_mes,34.5
2020-11-13,pct_sobre_mes,38.0
2020-11-14,pct_sobre_mes,41.8
2020-11-15,pct_sobre_mes,42.7
2020-11-16,pct_sobre_mes,46.0
2020-11-17,pct_sobre_mes,48.9
2020-11-18,pct_sobre_mes,51.8
2020-11-19,pct_sobre_mes,54.8
2020-11-20,pct_sobre_mes,58.5
2020-11-21,pct_sobre_mes,62.4
2020-11-22,pct_sobre_mes,63.0
2020-11-23,pct_sobre_mes,66.5
2020-11-24,pct_sobre_mes,70.0
2020-11-25,pct_sobre_mes,73.7
2020-11-26,pct_sobre_mes,77.7
2020-11-27,pct_sobre_mes,83.0
2020-11-28,pct_sobre_mes,88.2
2020-11-29,pct_sobre_mes,90.0
2020-11-30,pct_sobre_mes,100.0
2020-12-01,pct_sobre_mes,3.0
2020-12-02,pct_sobre_mes,5.8
2020-12-03,pct_sobre_mes,8.8
2020-12-04,pct_sobre_mes,12.2
2020-12-05,pct_sobre_mes,15.8
2020-12-06,pct_sobre_mes,16.6
2020-12-07,pct_sobre_mes,19.6
2020-12-08,pct_sobre_mes,20.7
2020-12-09,pct_sobre_mes,23.9
2020-12-10,pct_sobre_mes,27.2
2020-12-11,pct_sobre_mes,30.6
2020-12-12,pct_sobre_mes,34.3
2020-12-13,pct_sobre_mes,35.3
2020-12-14,pct_sobre_mes,38.7
2020-12-15,pct_sobre_mes,42.1
2020-12-16,pct_sobre_mes,45.2
2020-12-17,pct_sobre_mes,48.5
2020-12-18,pct_sobre_mes,52.2
2020-12-19,pct_sobre_mes,56.2
2020-12-20,pct_sobre_mes,57.7
2020-12-21,pct_sobre_mes,61.9
2020-12-22,pct_sobre_mes,66.0
2020-12-23,pct_sobre_mes,70.8
2020-12-24,pct_sobre_mes,74.4
2020-12-25,pct_sobre_mes,74.6
2020-12-26,pct_sobre_mes,77.1
2020-12-27,pct_sobre_mes,78.4
2020-12-28,pct_sobre_mes,82.5
2020-12-29,pct_sobre_mes,86.4
2020-12-30,pct_sobre_mes,91.0
2020-12-31,pct_sobre_mes,100.0
2021-01-01,pct_sobre_mes,0.3
2021-01-02,pct_sobre_mes,5.0
2021-01-03,pct_sobre_mes,7.2
2021-01-04,pct_sobre_mes,13.2
2021-01-05,pct_sobre_mes,19.3
2021-01-06,pct_sobre_mes,19.7
2021-01-07,pct_sobre_mes,23.6
2021-01-08,pct_sobre_mes,27.6
2021-01-09,pct_sobre_mes,31.0
2021-01-10,pct_sobre_mes,31.7
2021-01-11,pct_sobre_mes,35.1
2021-01-12,pct_sobre_mes,38.1
2021-01-13,pct_sobre_mes,40.9
2021-01-14,pct_sobre_mes,44.2
2021-01-15,pct_sobre_mes,48.3
2021-01-16,pct_sobre_mes,52.2
2021-01-17,pct_sobre_mes,52.9
2021-01-18,pct_sobre_mes,56.4
2021-01-19,pct_sobre_mes,59.4
2021-01-20,pct_sobre_mes,62.3
2021-01-21,pct_sobre_mes,65.4
2021-01-22,pct_sobre_mes,68.8
2021-01-23,pct_sobre_mes,72.3
2021-01-24,pct_sobre_mes,73.1
2021-01-25,pct_sobre_mes,76.6
2021-01-26,pct_sobre_mes,79.6
2021-01-27,pct_sobre_mes,82.4
2021-01-28,pct_sobre_mes,85.6
2021-01-29,pct_sobre_mes,89.4
2021-01-30,pct_sobre_mes,93.2
2021-01-31,pct_sobre_mes,100.0
2021-02-01,pct_sobre_mes,4.1
2021-02-02,pct_sobre_mes,7.4
2021-02-03,pct_sobre_mes,10.9
2021-02-04,pct_sobre_mes,14.4
2021-02-05,pct_sobre_mes,18.3
2021-02-06,pct_sobre_mes,22.9
2021-02-07,pct_sobre_mes,23.6
2021-02-08,pct_sobre_mes,27.2
2021-02-09,pct_sobre_mes,30.6
2021-02-10,pct_sobre_mes,33.9
2021-02-11,pct_sobre_mes,37.3
2021-02-12,pct_sobre_mes,41.1
2021-02-13,pct_sobre_mes,45.3
2021-02-14,pct_sobre_mes,46.1
2021-02-15,pct_sobre_mes,49.9
2021-02-16,pct_sobre_mes,53.3
2021-02-17,pct_sobre_mes,56.5
2021-02-18,pct_sobre_mes,60.0
2021-02-19,pct_sobre_mes,63.7
2021-02-20,pct_sobre_mes,67.9
2021-02-21,pct_sobre_mes,68.8
2021-02-22,pct_sobre_mes,72.4
2021-02-23,pct_sobre_mes,75.8
2021-02-24,pct_sobre_mes,79.1
2021-02-25,pct_sobre_mes,83.2
2021-02-26,pct_sobre_mes,88.1
2021-02-27,pct_sobre_mes,92.7
2021-02-28,pct_sobre_mes,100.0
2021-03-01,pct_sobre_mes,3.0
2021-03-02,pct_sobre_mes,6.2
2021-03-03,pct_sobre_mes,9.5
2021-03-04,pct_sobre_mes,12.6
2021-03-05,pct_sobre_mes,16.1
2021-03-06,pct_sobre_mes,19.9
2021-03-07,pct_sobre_mes,20.7
2021-03-08,pct_sobre_mes,23.9
2021-03-09,pct_sobre_mes,26.8
2021-03-10,pct_sobre_mes,29.6
2021-03-11,pct_sobre_mes,32.6
2021-03-12,pct_sobre_mes,36.1
2021-03-13,pct_sobre_mes,39.9
2021-03-14,pct_sobre_mes,40.7
2021-03-15,pct_sobre_mes,44.3
2021-03-16,pct_sobre_mes,47.3
2021-03-17,pct_sobre_mes,50.2
2021-03-18,pct_sobre_mes,54.0
2021-03-19,pct_sobre_mes,56.6
2021-03-20,pct_sobre_mes,60.6
2021-03-21,pct_sobre_mes,61.3
2021-03-22,pct_sobre_mes,64.6
2021-03-23,pct_sobre_mes,67.7
2021-03-24,pct_sobre_mes,70.6
2021-03-25,pct_sobre_mes,74.0
2021-03-26,pct_sobre_mes,77.5
2021-03-27,pct_sobre_mes,81.4
2021-03-28,pct_sobre_mes,82.1
2021-03-29,pct_sobre_mes,85.9
2021-03-30,pct_sobre_mes,89.5
2021-03-31,pct_sobre_mes,100.0
2021-04-01,pct_sobre_mes,3.1
2021-04-02,pct_sobre_mes,4.0
2021-04-03,pct_sobre_mes,8.4
2021-04-04,pct_sobre_mes,9.1
2021-04-05,pct_sobre_mes,12.0
2021-04-06,pct_sobre_mes,15.9
2021-04-07,pct_sobre_mes,19.3
2021-04-08,pct_sobre_mes,22.8
2021-04-09,pct_sobre_mes,26.7
2021-04-10,pct_sobre_mes,31.1
2021-04-11,pct_sobre_mes,31.9
2021-04-12,pct_sobre_mes,35.0
2021-04-13,pct_sobre_mes,38.3
2021-04-14,pct_sobre_mes,41.3
2021-04-15,pct_sobre_mes,44.8
2021-04-16,pct_sobre_mes,48.7
2021-04-17,pct_sobre_mes,52.6
2021-04-18,pct_sobre_mes,53.5
2021-04-19,pct_sobre_mes,56.6
2021-04-20,pct_sobre_mes,59.7
2021-04-21,pct_sobre_mes,62.8
2021-04-22,pct_sobre_mes,66.0
2021-04-23,pct_sobre_mes,69.5
2021-04-24,pct_sobre_mes,73.8
2021-04-25,pct_sobre_mes,74.6
2021-04-26,pct_sobre_mes,78.2
2021-04-27,pct_sobre_mes,81.4
2021-04-28,pct_sobre_mes,84.8
2021-04-29,pct_sobre_mes,88.4
2021-04-30,pct_sobre_mes,100.0
2021-05-01,pct_sobre_mes,0.7
2021-05-02,pct_sobre_mes,2.1
2021-05-03,pct_sobre_mes,5.7
2021-05-04,pct_sobre_mes,9.3
2021-05-05,pct_sobre_mes,12.8
2021-05-06,pct_sobre_mes,16.1
2021-05-07,pct_sobre_mes,20.0
2021-05-08,pct_sobre_mes,24.0
2021-05-09,pct_sobre_mes,24.7
2021-05-10,pct_sobre_mes,28.2
2021-05-11,pct_sobre_mes,31.5
2021-05-12,pct_sobre_mes,34.6
2021-05-13,pct_sobre_mes,37.9
2021-05-14,pct_sobre_mes,41.6
2021-05-15,pct_sobre_mes,46.4
2021-05-16,pct_sobre_mes,47.3
2021-05-17,pct_sobre_mes,50.6
2021-05-18,pct_sobre_mes,53.6
2021-05-19,pct_sobre_mes,56.6
2021-05-20,pct_sobre_mes,59.9
2021-05-21,pct_sobre_mes,63.6
2021-05-22,pct_sobre_mes,67.3
2021-05-23,pct_sobre_mes,68.3
2021-05-24,pct_sobre_mes,71.5
2021-05-25,pct_sobre_mes,74.9
2021-05-26,pct_sobre_mes,77.9
2021-05-27,pct_sobre_mes,81.2
2021-05-28,pct_sobre_mes,85.3
2021-05-29,pct_sobre_mes,89.2
2021-05-30,pct_sobre_mes,90.1
2021-05-31,pct_sobre_mes,100.0
2021-06-01,pct_sobre_mes,3.5
2021-06-02,pct_sobre_mes,6.7
2021-06-03,pct_sobre_mes,9.8
2021-06-04,pct_sobre_mes,13.5
2021-06-05,pct_sobre_mes,17.2
2021-06-06,pct_sobre_mes,18.1
2021-06-07,pct_sobre_mes,21.3
2021-06-08,pct_sobre_mes,24.6
2021-06-09,pct_sobre_mes,27.5
2021-06-10,pct_sobre_mes,30.9
2021-06-11,pct_sobre_mes,34.4
2021-06-12,pct_sobre_mes,38.1
2021-06-13,pct_sobre_mes,38.9
2021-06-14,pct_sobre_mes,42.4
2021-06-15,pct_sobre_mes,45.7
2021-06-16,pct_sobre_mes,49.0
2021-06-17,pct_sobre_mes,52.1
2021-06-18,pct_sobre_mes,55.5
2021-06-19,pct_sobre_mes,59.2
2021-06-20,pct_sobre_mes,60.2
2021-06-21,pct_sobre_mes,63.6
2021-06-22,pct_sobre_mes,67.6
2021-06-23,pct_sobre_mes,70.9
2021-06-24,pct_sobre_mes,73.4
2021-06-25,pct_sobre_mes,77.4
2021-06-26,pct_sobre_mes,81.2
2021-06-27,pct_sobre_mes,82.4
2021-06-28,pct_sobre_mes,86.4
2021-06-29,pct_sobre_mes,89.8
2021-06-30,pct_sobre_mes,100.0
2021-07-01,pct_sobre_mes,3.6
2021-07-02,pct_sobre_mes,7.2
2021-07-03,pct_sobre_mes,10.9
2021-07-04,pct_sobre_mes,12.0
2021-07-05,pct_sobre_mes,15.9
2021-07-06,pct_sobre_mes,19.1
2021-07-07,pct_sobre_mes,22.3
2021-07-08,pct_sobre_mes,25.6
2021-07-09,pct_sobre_mes,29.1
2021-07-10,pct_sobre_mes,32.5
2021-07-11,pct_sobre_mes,33.4
2021-07-12,pct_sobre_mes,36.9
2021-07-13,pct_sobre_mes,40.1
2021-07-14,pct_sobre_mes,43.1
2021-07-15,pct_sobre_mes,46.5
2021-07-16,pct_sobre_mes,49.9
2021-07-17,pct_sobre_mes,53.2
2021-07-18,pct_sobre_mes,54.0
2021-07-19,pct_sobre_mes,57.2
2021-07-20,pct_sobre_mes,60.3
2021-07-21,pct_sobre_mes,63.2
2021-07-22,pct_sobre_mes,66.2
2021-07-23,pct_sobre_mes,69.6
2021-07-24,pct_sobre_mes,72.9
2021-07-25,pct_sobre_mes,73.8
2021-07-26,pct_sobre_mes,77.8
2021-07-27,pct_sobre_mes,80.9
2021-07-28,pct_sobre_mes,84.0
2021-07-29,pct_sobre_mes,87.4
2021-07-30,pct_sobre_mes,90.8
2021-07-31,pct_sobre_mes,100.0
2021-08-01,pct_sobre_mes,1.2
2021-08-02,pct_sobre_mes,5.2
2021-08-03,pct_sobre_mes,8.7
2021-08-04,pct_sobre_mes,12.1
2021-08-05,pct_sobre_mes,15.3
2021-08-06,pct_sobre_mes,18.8
2021-08-07,pct_sobre_mes,22.3
2021-08-08,pct_sobre_mes,23.3
2021-08-09,pct_sobre_mes,27.1
2021-08-10,pct_sobre_mes,30.4
2021-08-11,pct_sobre_mes,33.6
2021-08-12,pct_sobre_mes,36.8
2021-08-13,pct_sobre_mes,40.3
2021-08-14,pct_sobre_mes,43.6
2021-08-15,pct_sobre_mes,44.6
2021-08-16,pct_sobre_mes,47.8
2021-08-17,pct_sobre_mes,52.2
2021-08-18,pct_sobre_mes,55.4
2021-08-19,pct_sobre_mes,58.4
2021-08-20,pct_sobre_mes,61.7
2021-08-21,pct_sobre_mes,64.8
2021-08-22,pct_sobre_mes,65.8
2021-08-23,pct_sobre_mes,69.4
2021-08-24,pct_sobre_mes,72.6
2021-08-25,pct_sobre_mes,75.8
2021-08-26,pct_sobre_mes,79.0
2021-08-27,pct_sobre_mes,82.3
2021-08-28,pct_sobre_mes,85.6
2021-08-29,pct_sobre_mes,86.4
2021-08-30,pct_sobre_mes,90.6
2021-08-31,pct_sobre_mes,100.0
2021-09-01,pct_sobre_mes,3.5
2021-09-02,pct_sobre_mes,6.7
2021-09-03,pct_sobre_mes,10.4
2021-09-04,pct_sobre_mes,14.1
2021-09-05,pct_sobre_mes,15.0
2021-09-06,pct_sobre_mes,18.7
2021-09-07,pct_sobre_mes,22.1
2021-09-08,pct_sobre_mes,25.1
2021-09-09,pct_sobre_mes,28.5
2021-09-10,pct_sobre_mes,32.2
2021-09-11,pct_sobre_mes,35.4
2021-09-12,pct_sobre_mes,36.3
2021-09-13,pct_sobre_mes,40.0
2021-09-14,pct_sobre_mes,43.3
2021-09-15,pct_sobre_mes,46.7
2021-09-16,pct_sobre_mes,50.0
2021-09-17,pct_sobre_mes,53.4
2021-09-18,pct_sobre_mes,57.1
2021-09-19,pct_sobre_mes,58.0
2021-09-20,pct_sobre_mes,61.4
2021-09-21,pct_sobre_mes,64.6
2021-09-22,pct_sobre_mes,67.7
2021-09-23,pct_sobre_mes,71.0
2021-09-24,pct_sobre_mes,74.9
2021-09-25,pct_sobre_mes,78.8
2021-09-26,pct_sobre_mes,79.7
2021-09-27,pct_sobre_mes,83.3
2021-09-28,pct_sobre_mes,87.0
2021-09-29,pct_sobre_mes,90.3
2021-09-30,pct_sobre_mes,100.0
2021-10-01,pct_sobre_mes,3.8
2021-10-02,pct_sobre_mes,7.7
2021-10-03,pct_sobre_mes,8.6
2021-10-04,pct_sobre_mes,12.1
2021-10-05,pct_sobre_mes,15.3
2021-10-06,pct_sobre_mes,18.4
2021-10-07,pct_sobre_mes,21.6
2021-10-08,pct_sobre_mes,25.4
2021-10-09,pct_sobre_mes,28.8
2021-10-10,pct_sobre_mes,29.8
2021-10-11,pct_sobre_mes,34.0
2021-10-12,pct_sobre_mes,34.8
2021-10-13,pct_sobre_mes,38.1
2021-10-14,pct_sobre_mes,41.6
2021-10-15,pct_sobre_mes,45.5
2021-10-16,pct_sobre_mes,49.3
2021-10-17,pct_sobre_mes,50.1
2021-10-18,pct_sobre_mes,53.5
2021-10-19,pct_sobre_mes,56.4
2021-10-20,pct_sobre_mes,59.3
2021-10-21,pct_sobre_mes,62.6
2021-10-22,pct_sobre_mes,66.1
2021-10-23,pct_sobre_mes,69.8
2021-10-24,pct_sobre_mes,70.8
2021-10-25,pct_sobre_mes,74.3
2021-10-26,pct_sobre_mes,77.6
2021-10-27,pct_sobre_mes,80.8
2021-10-28,pct_sobre_mes,84.5
2021-10-29,pct_sobre_mes,88.5
2021-10-30,pct_sobre_mes,92.8
2021-10-31,pct_sobre_mes,100.0
2021-11-01,pct_sobre_mes,1.4
2021-11-02,pct_sobre_mes,5.0
2021-11-03,pct_sobre_mes,8.3
2021-11-04,pct_sobre_mes,11.6
2021-11-05,pct_sobre_mes,15.2
2021-11-06,pct_sobre_mes,19.1
2021-11-07,pct_sobre_mes,20.0
2021-11-08,pct_sobre_mes,23.4
2021-11-09,pct_sobre_mes,26.2
2021-11-10,pct_sobre_mes,29.2
2021-11-11,pct_sobre_mes,32.3
2021-11-12,pct_sobre_mes,35.8
2021-11-13,pct_sobre_mes,39.4
2021-11-14,pct_sobre_mes,40.2
2021-11-15,pct_sobre_mes,44.1
2021-11-16,pct_sobre_mes,47.1
2021-11-17,pct_sobre_mes,49.9
2021-11-18,pct_sobre_mes,52.9
2021-11-19,pct_sobre_mes,56.3
2021-11-20,pct_sobre_mes,60.0
2021-11-21,pct_sobre_mes,60.9
2021-11-22,pct_sobre_mes,64.2
2021-11-23,pct_sobre_mes,67.5
2021-11-24,pct_sobre_mes,70.9
2021-11-25,pct_sobre_mes,74.6
2021-11-26,pct_sobre_mes,79.6
2021-11-27,pct_sobre_mes,84.2
2021-11-28,pct_sobre_mes,85.8
2021-11-29,pct_sobre_mes,90.0
2021-11-30,pct_sobre_mes,100.0
2021-12-01,pct_sobre_mes,3.4
2021-12-02,pct_sobre_mes,6.4
2021-12-03,pct_sobre_mes,10.4
2021-12-04,pct_sobre_mes,14.0
2021-12-05,pct_sobre_mes,15.2
2021-12-06,pct_sobre_mes,16.4
2021-12-07,pct_sobre_mes,20.4
2021-12-08,pct_sobre_mes,21.6
2021-12-09,pct_sobre_mes,24.9
2021-12-10,pct_sobre_mes,28.3
2021-12-11,pct_sobre_mes,31.7
2021-12-12,pct_sobre_mes,32.9
2021-12-13,pct_sobre_mes,36.1
2021-12-14,pct_sobre_mes,38.9
2021-12-15,pct_sobre_mes,42.1
2021-12-16,pct_sobre_mes,45.6
2021-12-17,pct_sobre_mes,49.0
2021-12-18,pct_sobre_mes,52.8
2021-12-19,pct_sobre_mes,54.3
2021-12-20,pct_sobre_mes,58.1
2021-12-21,pct_sobre_mes,61.8
2021-12-22,pct_sobre_mes,65.6
2021-12-23,pct_sobre_mes,70.3
2021-12-24,pct_sobre_mes,73.9
2021-12-25,pct_sobre_mes,74.1
2021-12-26,pct_sobre_mes,75.3
2021-12-27,pct_sobre_mes,79.0
2021-12-28,pct_sobre_mes,82.4
2021-12-29,pct_sobre_mes,86.0
2021-12-30,pct_sobre_mes,90.3
2021-12-31,pct_sobre_mes,100.0
2022-01-01,pct_sobre_mes,0.3
2022-01-02,pct_sobre_mes,2.6
2022-01-03,pct_sobre_mes,7.7
2022-01-04,pct_sobre_mes,12.8
2022-01-05,pct_sobre_mes,17.7
2022-01-06,pct_sobre_mes,18.0
2022-01-07,pct_sobre_mes,22.1
2022-01-08,pct_sobre_mes,26.0
2022-01-09,pct_sobre_mes,27.3
2022-01-10,pct_sobre_mes,32.2
2022-01-11,pct_sobre_mes,34.2
2022-01-12,pct_sobre_mes,37.2
2022-01-13,pct_sobre_mes,40.3
2022-01-14,pct_sobre_mes,44.0
2022-01-15,pct_sobre_mes,48.0
2022-01-16,pct_sobre_mes,48.8
2022-01-17,pct_sobre_mes,52.0
2022-01-18,pct_sobre_mes,55.0
2022-01-19,pct_sobre_mes,57.7
2022-01-20,pct_sobre_mes,60.8
2022-01-21,pct_sobre_mes,64.3
2022-01-22,pct_sobre_mes,68.0
2022-01-23,pct_sobre_mes,68.7
2022-01-24,pct_sobre_mes,72.0
2022-01-25,pct_sobre_mes,75.0
2022-01-26,pct_sobre_mes,78.0
2022-01-27,pct_sobre_mes,81.0
2022-01-28,pct_sobre_mes,85.0
2022-01-29,pct_sobre_mes,88.8
2022-01-30,pct_sobre_mes,89.5
2022-01-31,pct_sobre_mes,100.0
2022-02-01,pct_sobre_mes,3.8
2022-02-02,pct_sobre_mes,7.2
2022-02-03,pct_sobre_mes,10.7
2022-02-04,pct_sobre_mes,14.6
2022-02-05,pct_sobre_mes,18.9
2022-02-06,pct_sobre_mes,19.8
2022-02-07,pct_sobre_mes,23.5
2022-02-08,pct_sobre_mes,27.0
2022-02-09,pct_sobre_mes,30.1
2022-02-10,pct_sobre_mes,33.9
2022-02-11,pct_sobre_mes,37.9
2022-02-12,pct_sobre_mes,42.0
2022-02-13,pct_sobre_mes,42.7
2022-02-14,pct_sobre_mes,46.5
2022-02-15,pct_sobre_mes,50.4
2022-02-16,pct_sobre_mes,53.6
2022-02-17,pct_sobre_mes,56.8
2022-02-18,pct_sobre_mes,60.7
2022-02-19,pct_sobre_mes,64.7
2022-02-20,pct_sobre_mes,65.6
2022-02-21,pct_sobre_mes,69.3
2022-02-22,pct_sobre_mes,72.5
2022-02-23,pct_sobre_mes,75.7
2022-02-24,pct_sobre_mes,79.3
2022-02-25,pct_sobre_mes,83.7
2022-02-26,pct_sobre_mes,87.9
2022-02-27,pct_sobre_mes,88.8
2022-02-28,pct_sobre_mes,100.0
2022-03-01,pct_sobre_mes,3.1
2022-03-02,pct_sobre_mes,6.1
2022-03-03,pct_sobre_mes,9.4
2022-03-04,pct_sobre_mes,13.1
2022-03-05,pct_sobre_mes,17.1
2022-03-06,pct_sobre_mes,17.9
2022-03-07,pct_sobre_mes,21.3
2022-03-08,pct_sobre_mes,24.7
2022-03-09,pct_sobre_mes,28.0
2022-03-10,pct_sobre_mes,31.6
2022-03-11,pct_sobre_mes,35.7
2022-03-12,pct_sobre_mes,39.7
2022-03-13,pct_sobre_mes,40.4
2022-03-14,pct_sobre_mes,43.8
2022-03-15,pct_sobre_mes,47.2
2022-03-16,pct_sobre_mes,50.0
2022-03-17,pct_sobre_mes,53.3
2022-03-18,pct_sobre_mes,56.8
2022-03-19,pct_sobre_mes,60.0
2022-03-20,pct_sobre_mes,60.7
2022-03-21,pct_sobre_mes,63.9
2022-03-22,pct_sobre_mes,66.9
2022-03-23,pct_sobre_mes,70.0
2022-03-24,pct_sobre_mes,73.1
2022-03-25,pct_sobre_mes,76.4
2022-03-26,pct_sobre_mes,79.8
2022-03-27,pct_sobre_mes,80.6
2022-03-28,pct_sobre_mes,83.9
2022-03-29,pct_sobre_mes,86.7
2022-03-30,pct_sobre_mes,89.6
2022-03-31,pct_sobre_mes,100.0
2022-04-01,pct_sobre_mes,3.8
2022-04-02,pct_sobre_mes,7.6
2022-04-03,pct_sobre_mes,8.3
2022-04-04,pct_sobre_mes,11.8
2022-04-05,pct_sobre_mes,14.9
2022-04-06,pct_sobre_mes,18.1
2022-04-07,pct_sobre_mes,21.4
2022-04-08,pct_sobre_mes,25.1
2022-04-09,pct_sobre_mes,28.8
2022-04-10,pct_sobre_mes,29.7
2022-04-11,pct_sobre_mes,33.4
2022-04-12,pct_sobre_mes,36.9
2022-04-13,pct_sobre_mes,40.7
2022-04-14,pct_sobre_mes,43.4
2022-04-15,pct_sobre_mes,44.4
2022-04-16,pct_sobre_mes,48.0
2022-04-17,pct_sobre_mes,48.8
2022-04-18,pct_sobre_mes,51.6
2022-04-19,pct_sobre_mes,55.2
2022-04-20,pct_sobre_mes,58.6
2022-04-21,pct_sobre_mes,61.9
2022-04-22,pct_sobre_mes,65.6
2022-04-23,pct_sobre_mes,69.2
2022-04-24,pct_sobre_mes,70.2
2022-04-25,pct_sobre_mes,73.7
2022-04-26,pct_sobre_mes,76.9
2022-04-27,pct_sobre_mes,80.1
2022-04-28,pct_sobre_mes,84.0
2022-04-29,pct_sobre_mes,88.2
2022-04-30,pct_sobre_mes,100.0
2022-05-01,pct_sobre_mes,0.6
2022-05-02,pct_sobre_mes,3.2
2022-05-03,pct_sobre_mes,6.7
2022-05-04,pct_sobre_mes,9.9
2022-05-05,pct_sobre_mes,13.1
2022-05-06,pct_sobre_mes,16.7
2022-05-07,pct_sobre_mes,20.4
2022-05-08,pct_sobre_mes,21.3
2022-05-09,pct_sobre_mes,24.8
2022-05-10,pct_sobre_mes,28.1
2022-05-11,pct_sobre_mes,31.3
2022-05-12,pct_sobre_mes,34.7
2022-05-13,pct_sobre_mes,38.2
2022-05-14,pct_sobre_mes,41.9
2022-05-15,pct_sobre_mes,42.9
2022-05-16,pct_sobre_mes,46.4
2022-05-17,pct_sobre_mes,49.5
2022-05-18,pct_sobre_mes,52.6
2022-05-19,pct_sobre_mes,55.8
2022-05-20,pct_sobre_mes,59.4
2022-05-21,pct_sobre_mes,63.2
2022-05-22,pct_sobre_mes,64.0
2022-05-23,pct_sobre_mes,67.5
2022-05-24,pct_sobre_mes,70.7
2022-05-25,pct_sobre_mes,73.9
2022-05-26,pct_sobre_mes,77.1
2022-05-27,pct_sobre_mes,80.8
2022-05-28,pct_sobre_mes,84.5
2022-05-29,pct_sobre_mes,85.3
2022-05-30,pct_sobre_mes,89.2
2022-05-31,pct_sobre_mes,100.0
2022-06-01,pct_sobre_mes,3.2
2022-06-02,pct_sobre_mes,6.4
2022-06-03,pct_sobre_mes,10.0
2022-06-04,pct_sobre_mes,13.7
2022-06-05,pct_sobre_mes,14.5
2022-06-06,pct_sobre_mes,17.6
2022-06-07,pct_sobre_mes,21.0
2022-06-08,pct_sobre_mes,24.1
2022-06-09,pct_sobre_mes,27.2
2022-06-10,pct_sobre_mes,30.8
2022-06-11,pct_sobre_mes,34.3
2022-06-12,pct_sobre_mes,35.2
2022-06-13,pct_sobre_mes,38.6
2022-06-14,pct_sobre_mes,41.8
2022-06-15,pct_sobre_mes,45.7
2022-06-16,pct_sobre_mes,48.9
2022-06-17,pct_sobre_mes,52.3
2022-06-18,pct_sobre_mes,55.9
2022-06-19,pct_sobre_mes,56.7
2022-06-20,pct_sobre_mes,60.3
2022-06-21,pct_sobre_mes,63.7
2022-06-22,pct_sobre_mes,66.8
2022-06-23,pct_sobre_mes,70.4
2022-06-24,pct_sobre_mes,73.0
2022-06-25,pct_sobre_mes,76.9
2022-06-26,pct_sobre_mes,78.2
2022-06-27,pct_sobre_mes,81.9
2022-06-28,pct_sobre_mes,85.4
2022-06-29,pct_sobre_mes,88.7
2022-06-30,pct_sobre_mes,100.0
2022-07-01,pct_sobre_mes,3.8
2022-07-02,pct_sobre_mes,7.5
2022-07-03,pct_sobre_mes,8.6
2022-07-04,pct_sobre_mes,12.2
2022-07-05,pct_sobre_mes,15.5
2022-07-06,pct_sobre_mes,18.7
2022-07-07,pct_sobre_mes,22.3
2022-07-08,pct_sobre_mes,25.8
2022-07-09,pct_sobre_mes,29.1
2022-07-10,pct_sobre_mes,30.1
2022-07-11,pct_sobre_mes,33.7
2022-07-12,pct_sobre_mes,37.0
2022-07-13,pct_sobre_mes,40.2
2022-07-14,pct_sobre_mes,43.5
2022-07-15,pct_sobre_mes,47.3
2022-07-16,pct_sobre_mes,50.7
2022-07-17,pct_sobre_mes,51.7
2022-07-18,pct_sobre_mes,55.0
2022-07-19,pct_sobre_mes,58.2
2022-07-20,pct_sobre_mes,61.2
2022-07-21,pct_sobre_mes,64.5
2022-07-22,pct_sobre_mes,67.7
2022-07-23,pct_sobre_mes,71.0
2022-07-24,pct_sobre_mes,71.9
2022-07-25,pct_sobre_mes,74.9
2022-07-26,pct_sobre_mes,78.1
2022-07-27,pct_sobre_mes,81.4
2022-07-28,pct_sobre_mes,85.1
2022-07-29,pct_sobre_mes,88.8
2022-07-30,pct_sobre_mes,92.2
2022-07-31,pct_sobre_mes,100.0
2022-08-01,pct_sobre_mes,3.9
2022-08-02,pct_sobre_mes,7.5
2022-08-03,pct_sobre_mes,10.9
2022-08-04,pct_sobre_mes,14.1
2022-08-05,pct_sobre_mes,17.6
2022-08-06,pct_sobre_mes,20.9
2022-08-07,pct_sobre_mes,21.9
2022-08-08,pct_sobre_mes,25.7
2022-08-09,pct_sobre_mes,28.9
2022-08-10,pct_sobre_mes,32.1
2022-08-11,pct_sobre_mes,35.4
2022-08-12,pct_sobre_mes,38.9
2022-08-13,pct_sobre_mes,42.2
2022-08-14,pct_sobre_mes,43.2
2022-08-15,pct_sobre_mes,44.9
2022-08-16,pct_sobre_mes,48.8
2022-08-17,pct_sobre_mes,52.3
2022-08-18,pct_sobre_mes,55.4
2022-08-19,pct_sobre_mes,58.5
2022-08-20,pct_sobre_mes,61.5
2022-08-21,pct_sobre_mes,62.4
2022-08-22,pct_sobre_mes,65.9
2022-08-23,pct_sobre_mes,68.8
2022-08-24,pct_sobre_mes,71.8
